Freq,Dist,W1,W2,S1,S2,N1,N2,Dext1,Dext2,Nlay1,Nlay2,H1,H2,X1,X2,Z11,Z22,Z12,L1,L2,R1,R2,k,Q1,Q2,Ro,Eff_max
6.78,15,0.794613142169,1.53295148398,1.23559004848,0.875476030109,5,1,36.8573513054,8.53612335098,4,2,2,2,1.6,1.6,63.4234151516789 + 1396.9760398525i,0.0252261080841608 + 1.44373335426171i,0.113592647866291 + 2.59854745751423i,32.7928675698327,0.0338904572031555,63.4234151516789,0.0252261080841608,0.0578618984943718,22.026187591942,57.2317120597854,0.0576375221083544,0.391141613623406
6.78,15,1.63521094464,1.67667820359,0.880818487788,1.74313571944,5,1,38.5175914962,17.2818750387,4,4,2,2,1.6,1.6,79.1143437221367 + 1395.8964122636i,0.162845843444711 + 17.3966286632884i,1.3137308836245 + 24.6142999512998i,32.7675241970494,0.408371599542256,79.1143437221367,0.162845843444711,0.157953170044894,17.6440370556095,106.828816107884,1.12854101857478,0.747796964280634
6.78,15,1.03992093869,1.14519856155,0.577446916875,1.40484132008,4,2,38.7103940308,11.0279189963,4,4,2,2,1.6,1.6,41.9195228434328 + 1192.88893362703i,0.334145553413636 + 15.5562925411998i,0.34143728873596 + 8.66004324708123i,28.0020900215873,0.36517121742117,41.9195228434328,0.334145553413636,0.0635721654787295,28.4566438907811,46.5554378392185,0.842293393206874,0.431937280938348
6.78,15,0.639425461245,2.55957088133,0.994805177671,0.72662096225,5,2,33.6713137867,14.3368480887,4,4,2,2,1.6,1.6,37.2569835739857 + 1129.18121006483i,0.367942986960025 + 14.9100120790581i,0.46419727331757 + 10.3880905992581i,26.5066034260038,0.350000313265776,37.2569835739857,0.367942986960025,0.0800598753592643,30.3079074510281,40.522615207986,1.09594933208719,0.497308671993711
6.78,15,0.831514222236,1.13308753219,1.1685585229,1.8265697159,5,2,35.3741176172,12.750332883,4,2,2,2,1.6,1.6,39.7976920603919 + 1123.4438162763i,0.0825801538893219 + 5.15200986534039i,0.218377514620157 + 6.22802729963917i,26.3719228092029,0.120939208986303,39.7976920603919,0.0825801538893219,0.081862779367589,28.2288685125636,62.3879906090436,0.295474531090217,0.563131170329015
6.78,15,1.89331594361,0.934985017839,0.818243299992,0.637068592774,5,2,38.387004113,18.2974908772,4,2,2,2,1.6,1.6,53.016603719444 + 1094.69314453427i,0.188696364716164 + 17.0109491094549i,0.969281964192927 + 20.8068664973796i,25.6970243541948,0.399318088120121,53.016603719444,0.188696364716164,0.152474145724461,20.6481190369574,90.1498507140967,1.25557665686904,0.738697099653561
6.78,15,0.551165423613,1.96932907704,0.823516528738,1.35615929279,4,2,37.683793757,18.8306077471,4,4,2,2,1.6,1.6,32.0294324881322 + 1091.31162233895i,0.417003588915668 + 38.9484380217981i,0.626058750099581 + 23.8471947158614i,25.6176458921652,0.914282660306414,32.0294324881322,0.417003588915668,0.115669240732819,34.0721498185556,93.4007261737854,2.75279320307901,0.736889386746298
6.78,15,2.10943099815,2.3197231399,0.766244809733,1.95286236981,5,1,39.1197496695,16.7231821254,4,4,2,2,1.6,1.6,55.5251786648412 + 1085.50964689108i,0.132151283187881 + 14.2691386734493i,0.893368831975252 + 18.2170563008047i,25.4814492738427,0.334956335330854,55.5251786648412,0.132151283187881,0.146373506734054,19.5498631970802,107.975786002492,0.898499633683137,0.743557627466955
6.78,15,1.80357364346,2.01688219352,0.880785816992,0.684860165084,5,1,38.0788043412,14.5572628335,4,4,2,2,1.6,1.6,48.4864925712512 + 1068.45823333184i,0.128098121464751 + 12.8024970427996i,0.615879398682083 + 14.1446630039977i,25.0811813159286,0.300528125115182,48.4864925712512,0.128098121464751,0.120939031887415,22.0362038306181,99.942894528102,0.73823088419176,0.704273732892789
6.78,15,1.46232261111,2.02966798122,0.533910246582,1.69837153549,4,1,38.9069536835,14.8612719331,4,4,2,2,1.6,1.6,38.424184640857 + 1063.42967563278i,0.116723805261674 + 12.4370819400982i,0.417909619492088 + 12.791050599747i,24.9631400453641,0.291950305074567,38.424184640857,0.116723805261674,0.111222481753206,27.6760505283962,106.551374950606,0.71458857489036,0.719181842954565
6.78,15,0.613245463983,1.5228054952,0.664213925677,0.515426451348,4,2,36.5769873869,18.9966415144,4,2,2,2,1.6,1.6,30.154224964509 + 1037.61006232172i,0.131192988422723 + 14.6044272037236i,0.35234251083006 + 14.6855577219184i,24.3570457847185,0.342826958775569,30.154224964509,0.131192988422723,0.119297431446913,34.4101055007372,111.320180897671,0.977504535012169,0.763338537969725
6.78,15,1.34028924761,1.02651678586,1.45039547582,1.29333985448,5,1,38.5393840952,8.81860467085,4,2,2,2,1.6,1.6,38.3794691466216 + 1023.87342106272i,0.0316460562489659 + 1.79266081945729i,0.0954127795292022 + 2.56097262575761i,24.0345893897554,0.0420812434666364,38.3794691466216,0.0316460562489659,0.0597768104528493,26.6776337408734,56.6472108042173,0.0800587031216964,0.433398246820318
6.78,15,1.25654858945,0.694098913434,0.730376699581,1.93422541974,4,1,38.6936936056,9.57788356095,4,4,2,2,1.6,1.6,33.5326929309149 + 1023.76043140282i,0.137214058793265 + 8.37755426647566i,0.165943359672916 + 5.42605917251842i,24.0319370500959,0.196656220137198,33.5326929309149,0.137214058793265,0.0585904361211106,30.5302181817608,61.054634927007,0.373233619327251,0.462377576881175
6.78,15,0.637791430409,1.93607520914,0.824266567046,1.00564337313,4,1,37.1323406776,19.7037939633,4,2,2,2,1.6,1.6,28.7003736017054 + 1013.48147093158i,0.0445633195288496 + 5.30376757498214i,0.215475617418088 + 9.75267306770562i,23.7906468777001,0.124501596839074,28.7003736017054,0.0445633195288496,0.13302201354003,35.3124835584496,119.016438430907,0.386873629432153,0.793419086445108
6.78,15,1.43829726774,0.752210571315,0.977551921726,0.948085240763,5,3,36.343199134,11.6424837134,4,2,2,2,1.6,1.6,36.514656237629 + 971.825034317787i,0.188491708702949 + 9.3440224236966i,0.296590976537143 + 7.09841678200898i,22.8127961699302,0.219343268007792,36.514656237629,0.188491708702949,0.0744904363175696,26.6146565366348,49.5725912189709,0.543722098017425,0.485145712979073
6.78,15,1.34084673707,1.33581608526,1.04369799585,1.52281649971,5,3,36.1759059858,19.0405975697,4,4,2,2,1.6,1.6,34.8128509034748 + 965.723360625193i,0.7948066560099 + 61.9427580723091i,1.24296197822651 + 32.9902546627278i,22.6695643809464,1.45405547727926,34.8128509034748,0.7948066560099,0.134885116091675,27.740427329633,77.9343725973245,5.047754032837,0.727925237464067
6.78,15,0.869392889491,1.23968165006,1.22741493384,1.45593070819,4,3,38.7461646547,18.664505367,4,4,2,2,1.6,1.6,25.4516317162297 + 923.001407710431i,0.842533402794825 + 64.6659761245901i,0.825843760413565 + 29.3017867229079i,21.6667015513117,1.51798078909897,25.4516317162297,0.842533402794825,0.119937502870295,36.2649207721273,76.7518248060933,5.3974247766441,0.729955432851769
6.78,15,1.78087399121,2.99918995076,1.04382156955,0.870544498959,5,1,38.1938455152,16.5285940918,4,2,2,2,1.6,1.6,39.4124022963225 + 914.191365419471i,0.027662710276126 + 3.25132971493126i,0.303419928318964 + 7.42328472776477i,21.4598930292682,0.076322300258536,39.4124022963225,0.027662710276126,0.13615921990815,23.1955250671125,117.534749215708,0.198600955066809,0.75548252315104
6.78,15,0.630037069614,1.24499129585,0.521917797868,1.34252143202,5,1,29.1491779774,11.350944909,4,2,2,2,1.6,1.6,23.9805512810101 + 906.323934830754i,0.0382380007092176 + 2.57156405687034i,0.0621471508111341 + 2.92978752246312i,21.2752115443674,0.0603653585735049,23.9805512810101,0.0382380007092176,0.0606870080830844,37.7941242555362,67.2515301316589,0.123081861402391,0.525935613771318
6.78,15,0.918631707746,0.825947143289,1.77336162435,1.77999622621,5,2,37.6907772653,15.3088279489,4,2,2,2,1.6,1.6,25.6501961835385 + 897.670726539329i,0.126343498373131 + 9.49048277013468i,0.261301452855814 + 9.57021537600525i,21.0720845719214,0.222781304601091,25.6501961835385,0.126343498373131,0.10368573906585,34.9966417455874,75.1165108797796,0.683444769734984,0.687959178098978
6.78,15,0.513196974766,1.51350592729,1.53186681333,1.43426313295,4,1,38.7260422058,16.9563383828,4,4,2,2,1.6,1.6,22.5420485289726 + 888.817073546874i,0.15333803184356 + 17.5548267915027i,0.277032594201296 + 13.9362488560802i,20.8642523244038,0.412085170942434,22.5420485289726,0.15333803184356,0.111568456330052,39.4292946537003,114.484492727889,1.15959082128301,0.766418368400687
6.78,15,1.40194210219,1.98426303127,0.935239391138,1.51969768993,4,1,38.8522798702,8.76655340137,4,4,2,2,1.6,1.6,26.8473994186489 + 885.684358833137i,0.0735173753646678 + 4.39698072601083i,0.106997488254604 + 3.263745247371i,20.7907144140811,0.103215518764663,26.8473994186489,0.0735173753646678,0.0522997344675206,32.9895773151837,59.8087282659441,0.185940096460599,0.43329922358776
6.78,15,0.990502803349,2.27806759103,1.3352776772,1.95005251488,4,1,39.1784120534,9.65233844223,4,2,2,2,1.6,1.6,25.796673753606 + 881.543664201714i,0.0232446473463278 + 1.27698414593198i,0.0578479578098079 + 1.90103794634461i,20.693515001334,0.0299761562057605,25.796673753606,0.0232446473463278,0.0566599411248615,34.1727647766405,54.9366969051357,0.0616176654474968,0.452179734888882
6.78,15,2.15940897314,0.624725120899,0.87273814337,1.27672879993,5,3,38.9142122021,13.0696664555,4,2,2,2,1.6,1.6,37.354827559454 + 864.065925018751i,0.211499993839813 + 11.5458638323732i,0.407104616570044 + 8.95034012657862i,20.2832393988208,0.271029690440726,37.354827559454,0.211499993839813,0.0896092586668185,23.131305415438,54.5903743199057,0.705904069871062,0.538916378930563
6.78,15,1.61876023101,0.726009369467,0.50461277785,0.606681997006,5,4,34.3059349592,11.8110344125,4,4,2,2,1.6,1.6,30.935895467006 + 856.655193837426i,1.65880989275711 + 54.0710775158007i,0.760373254419925 + 14.6275201882745i,20.1092785581965,1.26927422786795,30.935895467006,1.65880989275711,0.0679649760078025,27.6913010244385,32.5963076009447,3.7715522680861,0.389061044687475
6.78,15,1.38641176437,1.37692118756,0.662667526241,1.55074820716,5,1,33.7674734107,19.0384092084,4,4,2,2,1.6,1.6,28.667558089736 + 855.971000225981i,0.185628605817586 + 21.6070952958087i,0.53713078346537 + 18.1871040337609i,20.0932176739349,0.507208852829733,28.667558089736,0.185628605817586,0.133732151526421,29.8585250109757,116.399599084645,1.47521854781094,0.776465154650703
6.78,15,0.670997033208,1.60466509643,1.87510220701,1.44065572621,5,2,36.6461727333,15.8132225372,4,2,2,2,1.6,1.6,23.9910344690818 + 836.355167621898i,0.0930922128149194 + 7.60697057852571i,0.234717230682081 + 8.24835886060356i,19.6327520807486,0.178567399635248,23.9910344690818,0.0930922128149194,0.103410897389181,34.8611548493143,81.7143598643364,0.52217186179476,0.697391033682646
6.78,15,1.55074223855,2.92296994427,0.999768646201,1.41882574671,5,1,36.101466639,9.2119443087,4,4,2,2,1.6,1.6,28.02402403593 + 824.244229142018i,0.0616032982440644 + 3.15168360664609i,0.11326518216777 + 2.72192964063133i,19.3484577260945,0.0739831895367874,28.02402403593,0.0616032982440644,0.0534044726526742,29.4120583141537,51.160955605973,0.141709023675262,0.394003298348948
6.78,15,0.823169011307,0.563108550414,1.65673210409,0.915770691315,5,2,35.9075297815,15.0989703089,4,4,2,2,1.6,1.6,21.6154094540092 + 815.467895045479i,0.612553235031596 + 52.1203197306599i,0.512078301201621 + 20.4090716481919i,19.1424404762877,1.22348178770864,21.6154094540092,0.612553235031596,0.0989956886129782,37.7262293726398,85.0870042796713,3.48986506380481,0.701369684702636
6.78,15,1.36866652494,1.25067700271,1.04416539522,1.83480896048,5,1,35.2576145415,12.1795836846,4,4,2,2,1.6,1.6,24.1679864245863 + 814.31466122255i,0.12978726106253 + 10.6092080306306i,0.211639444078065 + 7.5686907017787i,19.1153692574883,0.249042463180692,24.1679864245863,0.12978726106253,0.0814297587715793,33.6939390363998,81.7430612509743,0.569629590889393,0.628870077407138
6.78,15,1.65822324746,2.02097950877,1.24040259153,0.77821125429,5,1,37.7388781997,6.14472658892,4,2,2,2,1.6,1.6,27.9100490316688 + 796.583456036931i,0.015688527308114 + 0.584096759821663i,0.0306203379019233 + 0.690699554768289i,18.6991437483043,0.0137111927093772,27.9100490316688,0.015688527308114,0.032020723192232,28.5410984098619,37.2308215009814,0.0226780412065113,0.182177196684476
6.78,15,0.523961226467,2.26911988494,0.781525835293,0.582650236824,4,1,33.9171474073,18.7487921648,4,4,2,2,1.6,1.6,17.8745826691447 + 795.280208803036i,0.143517991457703 + 18.492816531888i,0.222085487791522 + 13.8828893980056i,18.6685510876339,0.434103711318805,17.8745826691447,0.143517991457703,0.11447700160805,44.492239260828,128.853646459637,1.25223626218242,0.794350630014692
6.78,15,2.13713708526,1.6755042354,0.618538771113,1.03741654802,4,1,39.4262214561,12.6920897549,4,4,2,2,1.6,1.6,25.3197440697603 + 773.679981780149i,0.113903166314339 + 10.6979151813987i,0.26066320069544 + 8.49107009887376i,18.1615034618817,0.25112479084033,25.3197440697603,0.113903166314339,0.0933323435750199,30.5563902876951,93.9211395746076,0.580787868147681,0.672075323665154
6.78,15,2.12137866631,0.662266886403,1.07137396446,1.83643044663,5,1,38.9627226903,15.0164227281,4,4,2,2,1.6,1.6,27.6798682943014 + 765.379888614548i,0.219862282669619 + 17.5404184176209i,0.432003254514506 + 12.6737684180504i,17.9666655776002,0.411746946174703,27.6798682943014,0.219862282669619,0.109382355002868,27.6511391050268,79.7791153836896,1.15073254833507,0.679172461917935
6.78,15,0.632119967664,2.18182938438,1.44630321183,1.11331935349,4,1,37.1640728867,16.6073022231,4,2,2,2,1.6,1.6,16.8585051818096 + 763.535120290183i,0.033489387346282 + 3.83611724410137i,0.102666134807271 + 5.88468595494783i,17.9233611531634,0.0900497082122112,16.8585051818096,0.033489387346282,0.108733369369305,45.2907960733102,114.547250579287,0.264410721815949,0.775163645018711
6.78,15,1.93626159333,1.64311901324,0.966397784402,1.63100966794,5,2,37.4817606097,14.1582743866,4,4,2,2,1.6,1.6,26.4380255400467 + 754.214144449997i,0.31421063370033 + 20.0677409261094i,0.449866134121106 + 11.5604840559146i,17.7045588848144,0.471073770660449,26.4380255400467,0.31421063370033,0.0939678823619266,28.5276275003048,63.8671603496669,1.29887254176785,0.610422278926647
6.78,15,0.654887617405,0.59222202473,0.977909700935,1.99836890679,4,2,34.601851038,12.903194657,4,2,2,2,1.6,1.6,15.6558686488881 + 734.064382361812i,0.129006327607903 + 7.03017029819802i,0.0860724147614247 + 4.77719246711112i,17.231559734599,0.165027485801776,15.6558686488881,0.129006327607903,0.066500167626682,46.8874898496256,54.494771136849,0.452432562243098,0.556251465597832
6.78,15,1.03406240094,1.50954558631,1.76169828408,1.04608938915,4,2,39.5649670575,12.2497434273,4,4,2,2,1.6,1.6,15.9964880210848 + 720.506381896874i,0.350339803140351 + 18.32157312412i,0.233786020095384 + 8.10240245494025i,16.913296785862,0.430083912673055,15.9964880210848,0.350339803140351,0.0705201967258193,45.0415354262249,52.2965788068907,1.24920696710491,0.561951160594531
6.78,15,0.625176640053,1.03028135236,1.7655226217,0.782412456946,5,2,34.6630829222,10.3232592835,4,2,2,2,1.6,1.6,17.5445147743738 + 719.783196551289i,0.0942013461415331 + 4.98392224283799i,0.0911502440224088 + 3.35917138634525i,16.8963206025992,0.116993489813173,17.5445147743738,0.0942013461415331,0.0560848653318931,41.026110200701,52.907123379637,0.263554511575527,0.473376359271051
6.78,15,1.42192030974,2.44242398229,1.42317143149,0.993040143742,4,1,39.2577349903,14.8154640849,4,4,2,2,1.6,1.6,17.3730881953487 + 707.216083930081i,0.105386146441953 + 11.6721227868237i,0.220228301521797 + 9.61350946999383i,16.6013179338592,0.273993515914239,17.3730881953487,0.105386146441953,0.105811036859328,40.707563098622,110.755760419162,0.756127371501031,0.755346505314087
6.78,15,0.872566244273,0.505478740207,1.69155009333,0.558375814258,4,3,38.3595737481,11.9857485206,4,2,2,2,1.6,1.6,14.7884739972149 + 698.011517913641i,0.29558037467927 + 16.7952755055296i,0.163334487069745 + 7.34728943611847i,16.3852482907128,0.394255327034701,14.7884739972149,0.29558037467927,0.0678581925857797,47.199698768453,56.8213485883626,1.07996791819519,0.570236281473476
6.78,15,1.15864614055,1.31620700579,1.18724050102,1.90325798323,4,2,37.08582715,17.0209191516,4,2,2,2,1.6,1.6,16.9181948125658 + 697.086749542194i,0.10118560160375 + 9.06847574221346i,0.19520471937291 + 8.68905680544628i,16.363540111136,0.212875035498852,16.9181948125658,0.10118560160375,0.109285382051528,41.2033764396921,89.6221952380761,0.679553392115306,0.740795317211578
6.78,15,0.76158880408,1.23866381111,0.861931423127,1.70596858799,4,3,33.8422610116,18.3208633602,4,4,2,2,1.6,1.6,15.1336534886919 + 690.188509311337i,0.713154018365543 + 53.7556311976684i,0.421325005541403 + 19.7593763940423i,16.2016095755348,1.26186938409053,15.1336534886919,0.713154018365543,0.102583470827691,45.6062053903281,75.3773095479001,4.34824575220135,0.718198897264475
6.78,15,0.637938338629,2.07084045074,1.65955812445,1.17975975581,5,1,33.6557565972,10.0096669933,4,2,2,2,1.6,1.6,15.4489222096752 + 682.839012551808i,0.0225828598695503 + 1.58886131816192i,0.0408056107164154 + 1.86697591565584i,16.0290861627742,0.0372972172084032,15.4489222096752,0.0225828598695503,0.0566808763994566,44.1997832136255,70.3569577697404,0.0748675481004839,0.536526109228922
6.78,15,0.682499343149,0.892508427795,0.604403786875,0.567248560287,5,2,27.4769616255,14.2590203296,4,2,2,2,1.6,1.6,14.8644996691483 + 678.097133352462i,0.146948084994364 + 11.2898911620301i,0.121815838372275 + 6.43098027567269i,15.9177744350278,0.265020941800382,14.8644996691483,0.146948084994364,0.0734998318897734,45.6185642601798,76.8291139177695,0.656084974833312,0.634017346618586
6.78,15,1.27730634705,2.3851117135,1.96842832396,1.98422239371,5,1,38.6055708717,18.5419292392,4,2,2,2,1.6,1.6,17.3610544586204 + 678.01361752774i,0.035234518647522 + 4.26482554737378i,0.171792537546788 + 7.36813160144159i,15.9158139694923,0.100113284260934,17.3610544586204,0.035234518647522,0.137021125449325,39.0537118090245,121.0411185133,0.333800154059891,0.80904494209704
6.78,15,2.5761412315,1.23362212895,0.736919848359,0.810179324499,5,1,39.4710684658,14.5549586693,4,4,2,2,1.6,1.6,27.7189884323898 + 670.986330172077i,0.155686823599805 + 15.1534641116155i,0.422080207334511 + 10.717253578565i,15.7508541584036,0.355715150196055,27.7189884323898,0.155686823599805,0.106284689456974,24.2067394273315,97.3329904306335,0.818144152627744,0.680259044125073
6.78,15,0.782565771734,1.68807323914,1.61845756933,1.81861813684,5,2,34.0827639932,17.1561846776,4,4,2,2,1.6,1.6,15.8945457445316 + 668.135318263405i,0.343895034882553 + 31.0265760357179i,0.353957652959853 + 15.0356347999802i,15.6839289905454,0.728323442964756,15.8945457445316,0.343895034882553,0.104429362826256,42.0355088470065,90.2210642451238,2.23819799233447,0.733630793888783
6.78,15,1.05726601465,1.59569001528,1.65664997774,1.9388213807,4,1,38.4034668693,14.6792624819,4,4,2,2,1.6,1.6,14.30426629293 + 665.026961856168i,0.12711189639333 + 13.2558749128902i,0.169979214488065 + 9.12079698476032i,15.6109628715036,0.31117079902571,14.30426629293,0.12711189639333,0.0971424301929584,46.4915115698638,104.285084944934,0.86913674362663,0.744818931164044
6.78,15,1.40128630721,2.43404908498,1.31414982714,1.55278733072,5,1,35.6174135886,9.68116732765,4,2,2,2,1.6,1.6,17.4269860844938 + 660.855212303839i,0.0213474975684218 + 1.25861264238184i,0.0483724912460878 + 1.65522134675311i,15.513034469941,0.0295449002172598,17.4269860844938,0.0213474975684218,0.0573927287503795,37.9213714350673,58.9583223208153,0.0617400254542498,0.486144326083788
6.78,15,0.801991245617,1.32168389849,1.56311435744,1.89488677117,5,2,33.6341745237,18.2121209419,4,2,2,2,1.6,1.6,13.479817941608 + 653.162606286305i,0.113814628603192 + 10.6208952004541i,0.175683145906191 + 9.26334004789424i,15.3324568485621,0.249316809913461,13.479817941608,0.113814628603192,0.111218334811997,48.4548537017104,93.3174876621815,0.858761855724641,0.765952332927622
6.78,15,1.38788098348,0.895033218849,1.21688095141,0.799185231234,5,4,34.8822087957,14.6891901268,4,2,2,2,1.6,1.6,16.9003775853059 + 649.380274026346i,0.346030267964792 + 18.0139785813704i,0.300147637130982 + 9.36311134163731i,15.2436696987703,0.422863382887408,16.9003775853059,0.346030267964792,0.0865696817142072,38.4240098038372,52.0589678103051,1.38373064998221,0.599909716568827
6.78,15,1.08459962396,0.705542149584,0.804490591076,0.967996471314,4,2,34.3418568626,13.0462149661,4,2,2,2,1.6,1.6,13.484796542893 + 649.203683552465i,0.136891500247994 + 9.32637798947005i,0.108153770217897 + 5.73205890822763i,15.23952438213,0.218929079375754,13.484796542893,0.136891500247994,0.0736654168618382,48.1433799529308,68.1297083644658,0.593534724179388,0.6251736433606
6.78,15,1.83395157677,1.37987684802,1.53531111196,0.826136934257,5,4,38.920886097,19.4310366988,4,2,2,2,1.6,1.6,18.6165485101784 + 647.838186676913i,0.413950813177935 + 24.4552829004573i,0.579369870162113 + 16.3562529888498i,15.2074704621417,0.574067722465852,18.6165485101784,0.413950813177935,0.129946384871852,34.7990491536448,59.0777505972558,2.47386110651897,0.713311791287723
6.78,15,1.76959205338,1.71525612367,1.61777416599,1.21066465076,5,2,38.9105795412,15.9750505099,4,2,2,2,1.6,1.6,18.3075786223768 + 635.868772228164i,0.0930304299320112 + 7.85198757927856i,0.232182238148988 + 7.65256132528599i,14.9264982681249,0.184318972911261,18.3075786223768,0.0930304299320112,0.108301199832203,34.7325435735647,84.402357218138,0.553387218817459,0.712166181997092
6.78,15,0.869122922127,0.787991826324,0.764568345279,0.568690437623,5,5,29.0180686251,18.9786022548,4,4,2,2,1.6,1.6,14.3818370779258 + 626.855482776436i,3.9765014705542 + 218.463975785347i,1.12279045513416 + 37.5104647676482i,14.7149186855643,5.12826277783865,14.3818370779258,3.9765014705542,0.101362850308643,43.5866071476066,54.93873883942,20.1208908809145,0.669964167694532
6.78,15,2.37950050779,0.50509370235,1.11529053055,1.07178870243,5,2,39.6601943204,12.197281207,4,2,2,2,1.6,1.6,22.5275803232238 + 624.827133150568i,0.157075069848586 + 8.93187415553475i,0.213286051006418 + 5.85879142461255i,14.6673048405385,0.209668425210635,22.5275803232238,0.157075069848586,0.0784254102481672,27.7360961179852,56.8637286881026,0.513818058032214,0.531743393035637
6.78,15,1.11213920923,2.50275622169,0.892465292426,1.08810275681,4,1,34.5043408799,8.11601124383,4,4,2,2,1.6,1.6,14.2104873502013 + 618.385043511916i,0.060348614650217 + 2.87132174000052i,0.04724916494228 + 1.62441210162522i,14.5160820662269,0.0674019245026999,14.2104873502013,0.060348614650217,0.0385501256697152,43.5161038655831,47.5789172070116,0.121852201799147,0.33755933890682
6.78,15,1.70121780955,2.57527453991,0.531563178651,0.787260617496,4,1,35.5193057449,18.2803568283,4,2,2,2,1.6,1.6,15.0773167602003 + 608.304520084743i,0.0336549422366542 + 4.22294466142828i,0.137235510855959 + 6.48413953714868i,14.2794500408009,0.0991301647890622,15.0773167602003,0.0336549422366542,0.127933456925406,40.3456748809901,125.4776975023,0.308190885227287,0.803098709811198
6.78,15,0.667641166908,1.2254719982,0.50808072044,1.33212208717,3,2,39.2223794941,13.546943771,4,4,2,2,1.6,1.6,11.0143942338294 + 606.16673680264i,0.323745359268894 + 25.6397823839391i,0.118716533874014 + 7.66885015673592i,14.229267330387,0.601872877021299,11.0143942338294,0.323745359268894,0.0615144342600996,55.0340512545731,79.1973742630344,1.35404822763329,0.61408201605223
